242,251,久保 芳久,男性,41,福島県,いわき市,田人町旅人字吉沼,マンション,初めて,2017-07-02,2017-07-02,2017-07-16,2019-02-03,2019-02-03,4,19800000,17800000,0,,,17800000,4,2,いわき市：担当者の対応が良かったです。,2,いわ田人：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,いわ田人：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,1,いわ田人：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,いわ田人：木曾路はすべて山の中である。あるところは岨づたいに,
243,252,飯田 博紀,男性,47,愛知県,稲沢市,目比町戌亥出,土地,2回目,2018-04-12,2018-04-30,2018-04-30,2018-05-10,2018-08-31,4,72000000,73800000,0,,,73800000,5,2,稲沢市：担当者の対応が良かったです。,1,稲沢目比：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,稲沢目比：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,稲沢目比：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,稲沢目比：木曾路はすべて山の中である。あるところは岨づたいに,
244,253,五十嵐 昌志,男性,43,京都府,南丹市,美山町原清水丸,戸建て,3回以上,2018-07-17,2018-12-01,2018-12-01,2019-01-15,2019-01-15,2,25000000,25000000,0,,,25000000,2,4,南丹市：担当者の対応が良かったです。,6,南丹美山：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,南丹美山：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,南丹美山：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,南丹美山：木曾路はすべて山の中である。あるところは岨づたいに,なし。
245,254,飯山 聡太,男性,49,京都府,京都市右京区,京北上弓削町高山,マンション,初めて,2018-06-01,2018-10-01,2018-10-04,2019-09-30,2019-10-31,1,18500000,23900000,1,4,2000000,17800000,2,1,京都市右京区：担当者の対応が良かったです。,5,京都京北：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,京都京北：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,1,京都京北：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,京都京北：木曾路はすべて山の中である。あるところは岨づたいに,扱い物件数に対し社員不足。
246,255,田中 祐司,男性,49,秋田県,横手市,山内土渕字君ヶ原,土地,2回目,2018-01-08,2018-02-01,2018-02-01,2018-05-25,2018-05-25,2,7000000,7000000,0,,,7000000,4,3,横手市：担当者の対応が良かったです。,2,横手山内：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,横手山内：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,横手山内：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,横手山内：木曾路はすべて山の中である。あるところは岨づたいに,
247,256,佐々木 佳代,女性,61,宮城県,名取市,下増田字大野,戸建て,3回以上,2018-09-24,2018-09-24,2018-09-24,2018-10-14,2018-10-16,1,29800000,29800000,0,,,29800000,2,2,名取市：担当者の対応が良かったです。,3,名取下増：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,名取下増：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,名取下増：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,名取下増：木曾路はすべて山の中である。あるところは岨づたいに,売却決定後の対応を改善して下さい。契約し引き渡しまでが仕事かと思います。
248,257,多田 朋美,女性,40,秋田県,大館市,比内町中野字広久内,マンション,初めて,2018-05-03,2018-08-10,2018-08-10,2018-09-17,2018-09-24,1,12000000,12000000,0,,,12000000,1,1,大館市：担当者の対応が良かったです。,1,大館比内：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,大館比内：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,大館比内：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,大館比内：木曾路はすべて山の中である。あるところは岨づたいに,
249,258,渡辺 馨,男性,62,愛知県,知立市,宝３丁目,土地,2回目,2019-03-20,2019-04-20,2019-04-20,2019-10-20,2019-12-26,3,32000000,32000000,1,4,4000000,56000000,4,3,知立市：担当者の対応が良かったです。,1,知立宝３：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,知立宝３：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,知立宝３：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,知立宝３：木曾路はすべて山の中である。あるところは岨づたいに,特になし。
250,259,畠山 清秀,男性,57,神奈川県,横須賀市,浦上台２丁目,戸建て,3回以上,2018-04-01,2018-04-20,2018-04-20,2018-06-15,2018-08-08,5,75800000,75800000,1,2,3000000,71800000,2,2,横須賀市：担当者の対応が良かったです。,1,横須浦上：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,横須浦上：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,横須浦上：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,横須浦上：木曾路はすべて山の中である。あるところは岨づたいに,経過報告を一般の方が聞いてもわかりやすくした方がよいと思いました。サイトのアクセス数等の事実を列挙して報告されたが、他と比較してどうだった等の示唆はなかった。
251,260,加藤 智子,女性,64,宮城県,登米市,東和町米川字六反,マンション,初めて,2019-07-05,2019-07-05,2019-07-05,2019-07-19,2019-08-17,3,9000000,9000000,0,,,9000000,4,1,登米市：担当者の対応が良かったです。,1,登米東和：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,登米東和：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,登米東和：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,登米東和：木曾路はすべて山の中である。あるところは岨づたいに,
252,261,清水 里奈,女性,63,大阪府,大阪市東住吉区,矢田１丁目,土地,2回目,2018-01-01,2018-06-01,2018-06-01,2018-11-30,2018-11-30,4,41000000,41000000,1,2,5000000,36000000,2,1,大阪市東住吉区：担当者の対応が良かったです。,5,大阪矢田：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,大阪矢田：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,大阪矢田：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,大阪矢田：木曾路はすべて山の中である。あるところは岨づたいに,営業の方は契約後に出てくる事が少なく、役割上理解はするけど露骨すぎるとも感じた。
253,262,芹澤 俊英,その他・不明,45,愛知県,岡崎市,鶇巣町字奥田,戸建て,3回以上,2018-03-01,2018-03-23,2018-03-23,2018-05-01,2018-06-15,5,23000000,26000000,0,,,26000000,4,4,岡崎市：担当者の対応が良かったです。,4,岡崎鶇巣：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,岡崎鶇巣：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,岡崎鶇巣：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,岡崎鶇巣：木曾路はすべて山の中である。あるところは岨づたいに,特にありません。
254,263,古谷 聖史,男性,61,沖縄県,沖縄市,山里２丁目,マンション,初めて,2018-02-20,2018-03-20,2018-03-20,2018-05-25,2018-05-25,4,9000000,9000000,0,,,9000000,3,1,沖縄市：担当者の対応が良かったです。,5,沖縄山里：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,沖縄山里：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,沖縄山里：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,沖縄山里：木曾路はすべて山の中である。あるところは岨づたいに,特になし。
255,264,本橋 慎哉,その他・不明,65,大阪府,富田林市,小金台２丁目,土地,2回目,2018-06-01,2018-06-29,2018-07-13,2018-12-24,2019-03-29,2,49800000,49800000,0,,,47000000,3,1,富田林市：担当者の対応が良かったです。,1,富田小金：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,富田小金：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,富田小金：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,富田小金：木曾路はすべて山の中である。あるところは岨づたいに,
256,265,植田 麻,女性,60,石川県,加賀市,野田町松ケ丘,戸建て,3回以上,2018-04-15,2018-04-17,2018-04-17,2018-09-08,2018-10-23,2,25000000,25000000,0,,,22500000,5,2,加賀市：担当者の対応が良かったです。,5,加賀野田：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,加賀野田：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,加賀野田：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,加賀野田：木曾路はすべて山の中である。あるところは岨づたいに,最初から無理そうな買取希望者の見学はやめてほしい。
257,266,小川 孝,男性,41,愛知県,一宮市,北園通７丁目,マンション,初めて,2018-04-30,2018-05-01,2018-05-01,2018-08-10,2018-08-10,1,20000000,20000000,0,,,20000000,5,4,一宮市：担当者の対応が良かったです。,6,一宮北園：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,一宮北園：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,一宮北園：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,一宮北園：木曾路はすべて山の中である。あるところは岨づたいに,こちらはわからないことが多いので、誤解のないように丁寧な説明が欲しい。
258,267,北村 裕,男性,50,大阪府,大阪市東住吉区,照ケ丘矢田２丁目,土地,2回目,2017-04-01,2017-06-01,2017-06-01,2019-05-06,2019-05-06,4,18000000,21800000,0,,,20000000,4,3,大阪市東住吉区：担当者の対応が良かったです。,1,大阪照ケ：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,大阪照ケ：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,大阪照ケ：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,大阪照ケ：木曾路はすべて山の中である。あるところは岨づたいに,特にありません。
259,268,藤本 幸樹,男性,57,愛知県,岡崎市,正名町字八畝畑,戸建て,3回以上,2018-03-01,2018-04-01,2018-04-01,2019-01-22,2019-01-31,2,22600000,23600000,1,6,1000000,20000000,2,4,岡崎市：担当者の対応が良かったです。,5,岡崎正名：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,岡崎正名：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,岡崎正名：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,岡崎正名：木曾路はすべて山の中である。あるところは岨づたいに,夜中にメールの返事をもらったりしたので、働き方を見直した方がよいかと。
260,269,西本 佳宏,男性,40,神奈川県,横浜市中区,翁町１丁目,マンション,初めて,2018-03-15,2018-04-10,2018-04-10,2018-07-20,2018-08-20,4,19800000,19800000,1,3,500000,19300000,4,2,横浜市中区：担当者の対応が良かったです。,4,横浜翁町：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,横浜翁町：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,横浜翁町：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,横浜翁町：木曾路はすべて山の中である。あるところは岨づたいに,特にありません。
261,270,永江 衛,男性,62,福島県,いわき市,常磐西郷町大仁田,土地,2回目,2018-04-28,2018-05-01,2018-06-01,2018-11-30,2019-01-31,5,36800000,36800000,1,4,2000000,34400000,1,2,いわき市：担当者の対応が良かったです。,1,いわ常磐：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,いわ常磐：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,いわ常磐：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,いわ常磐：木曾路はすべて山の中である。あるところは岨づたいに,特になし。
262,271,久保園 克美,男性,59,京都府,綾部市,上杉町門ノ坪,戸建て,3回以上,2018-04-16,2018-04-28,2018-04-30,2018-07-08,2018-09-06,5,42000000,44800000,1,1,2000000,42000000,1,2,綾部市：担当者の対応が良かったです。,1,綾部上杉：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,綾部上杉：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,綾部上杉：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,綾部上杉：木曾路はすべて山の中である。あるところは岨づたいに,レスポンスが遅いことあり、やや気になりました。
263,272,高橋 進,男性,47,京都府,京都市上京区,天満屋町御前通上の下立売上る,マンション,初めて,2017-02-20,2017-03-29,2017-03-29,2017-12-10,2017-12-10,2,22700000,22700000,0,,,22200000,4,3,京都市上京区：担当者の対応が良かったです。,1,京都天満：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,京都天満：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,京都天満：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,京都天満：木曾路はすべて山の中である。あるところは岨づたいに,別にありません。
264,273,辰巳 清隆,男性,46,京都府,亀岡市,千代川町北ノ庄渕田,土地,2回目,2018-05-01,2018-06-01,2018-07-01,2019-05-31,2019-05-31,5,35800000,36800000,1,2,1000000,34600000,3,2,亀岡市：担当者の対応が良かったです。,1,亀岡千代：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,亀岡千代：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,亀岡千代：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,亀岡千代：木曾路はすべて山の中である。あるところは岨づたいに,売主のニーズは早く高く売ることに尽きるので、それを具体化する販売策を常に提案して欲しい。売却後も同じマンションの中古販売状況を見てますが、もう少しやれる事はあったのでは？と少し感じております。
265,274,田中 久美子,女性,46,福島県,本宮市,岩根字深沢山,戸建て,3回以上,2017-01-09,2017-03-15,2017-09-11,2017-11-30,2018-08-25,1,43000000,43000000,0,,,43000000,4,4,本宮市：担当者の対応が良かったです。,1,本宮岩根：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,本宮岩根：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,本宮岩根：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,本宮岩根：木曾路はすべて山の中である。あるところは岨づたいに,
266,275,伊豆 祐美,女性,44,京都府,宇治市,西笠取中島,マンション,初めて,2017-10-01,2018-04-01,2018-04-01,2018-08-01,2019-11-01,1,7000000,7000000,0,,,7000000,1,4,宇治市：担当者の対応が良かったです。,2,宇治西笠：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,宇治西笠：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,宇治西笠：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,宇治西笠：木曾路はすべて山の中である。あるところは岨づたいに,
267,276,石栗 和,男性,44,山口県,周南市,大字湯野字中小野,土地,2回目,2017-10-01,2017-11-01,2017-11-01,2018-02-01,2018-03-01,2,28000000,28000000,1,2,3000000,25000000,5,3,周南市：担当者の対応が良かったです。,1,周南大字：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,周南大字：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,1,周南大字：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,周南大字：木曾路はすべて山の中である。あるところは岨づたいに,社員教育（売主の売り家に対する想いや買主の希望をいかに調整していくか？）買主の希望する価格をそのまま売主に伝え値下げ交渉だけをしない様に！
268,277,八田 隆博,その他・不明,56,岩手県,奥州市,江刺藤里字雲南,戸建て,3回以上,2018-07-01,2018-07-15,2018-07-31,2018-09-15,2018-10-01,5,13500000,13500000,0,,,13500000,2,3,奥州市：担当者の対応が良かったです。,1,奥州江刺：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,奥州江刺：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,奥州江刺：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,奥州江刺：木曾路はすべて山の中である。あるところは岨づたいに,
